date,pmi_level,pmi_delta,ppi_level,ppi_delta,vix_level,dxy_level,real_rate_level,cn_pmi_level,cn_pmi_delta,cn_ppi_level,cn_ppi_delta,us10y_level,us10y_delta,yield_spread_level,yield_spread_delta,credit_impulse_level,credit_impulse_delta,commodity_mom
2015-08-21,-0.859065774131467,1.3520390063945342,-0.8590657741314657,1.352039006394606,4.07461269867767,0.44883041166779397,0.9303547188411568,-0.7468943965975985,-0.4140505349730931,-1.2951795561603316,0.1041512635634154,-0.6684471329030963,-0.07151538876829652,-0.8696914998314556,-0.001488980810372433,2.3120776146240942,2.731334950261735,-0.7447077802080113
2015-08-28,-0.8274552080303547,0.8552890397222264,-0.8274552080303432,0.8552890397222715,3.0689007897798284,0.6892729400008702,1.2528426858485884,-0.7372396407623094,-0.38719287289446586,-1.2640996112013874,0.19232467094950473,0.014775899439680908,-0.621382899538583,-0.5556684295655556,-0.43784346683312775,2.2469798128897125,2.0892378604262993,-1.568163510943033
2015-09-04,-1.0366991377991852,0.47299681372587393,-1.0366991377991783,0.47299681372589897,3.150277076603013,0.6875293155285251,1.4362073714653345,-1.4005125737547603,-0.3714756511581966,-1.6317729563176016,-0.5505540131978227,-0.24693246446685369,-0.7555438334488673,-0.7666383213123973,-0.5138194148312374,2.57122445106492,2.2826602209211866,-1.694142281951866
2015-09-11,-1.0028219486581091,0.4759878056866135,-1.0028219486580967,0.47598780568663873,1.8552940524571702,0.4221617299875438,1.3426480328650117,-1.3630462513281711,-0.3371062753515303,-1.5858926755485494,-0.5209358548639573,0.14073855613285305,-0.025167122007112047,-0.3886862483479045,-0.08376178517206995,2.400088600859623,2.143694647146634,-1.5136984200891517
2015-09-18,-0.970865620078664,0.47898998308043295,-0.9708656200786675,0.4789899830804585,1.5516558756312104,0.3117999392297658,1.1576188629176678,-1.3305779616351763,-0.3005262783505294,-1.54695800579114,-0.4910880390040677,-0.18044315399785685,-1.0761487911123915,-0.6230405463498819,-0.8758376167541886,2.2544393680635317,2.022905082097655,-1.0558035219872979
2015-09-25,-0.9408566323166687,0.3264346067581657,-0.9408566323166669,0.32643460675818325,1.7828596293258145,0.627362160962106,1.8736931547859037,-1.3035305079645532,-0.2607001602770933,-1.5153118248407313,-0.15311662892010736,0.07523924578854647,-0.5980882221981357,-0.4278008042321466,-0.7103646635694998,2.128295322529854,2.6063291856599067,-0.4773549777192828
2015-10-02,-1.3915436157804244,-0.37227532104597677,-1.3915436157804273,-0.37227532104599687,1.1029209602958052,0.486250156901085,0.7078508704714966,-1.0260858047122783,-0.20585829446661058,-1.4871846920955176,-0.17468146409273136,-0.8983886210878217,-1.2708081173127763,-0.7435317954346657,-0.9572567891233215,2.5709724610695646,2.8228642803136004,-0.5655921187524677
2015-10-09,-1.3559195730035742,-0.3542007500234077,-1.3559195730035714,-0.35420075002342694,0.2142589370980584,0.18406640227525634,1.0790094516187219,-1.011866056897496,-0.14806252134694423,-1.4463520473343117,-0.1619977928723569,-0.13808631438783586,-0.5269567458162888,-0.35658161644907627,-0.3046567039694655,2.375358180106987,2.6230088774749056,-0.06723786376977178
2015-10-16,-1.3254860282632919,-0.33616067148400425,-1.3254860282632888,-0.3361606714840226,-0.24348669279941973,0.06547300250588653,0.9292534037660324,-1.0051778517552747,-0.1299639327931387,-1.4111170377077982,-0.14928359518825926,-0.5769426237517936,-0.5649660943514658,-0.5727909278916087,-0.11276910972629592,2.2120509421859618,2.4588536275308774,0.27884548719022534
2015-10-23,-1.300804852445073,-0.10043474969027633,-1.30080485244507,-0.10043474969028186,-0.37888430025712994,0.7797826743439137,1.012852708281123,-1.009752804378684,-0.13906210346697498,-1.3818432037198685,0.6956179850015939,-0.2698223421664569,-0.14982677779473771,-0.5449313608089217,0.034433546581002804,2.0726742478534845,0.43834702062752556,0.37598321585300065
2015-10-30,-1.2682145793570394,-0.0935899452358929,-1.2682145793570363,-0.09358994523589807,-0.2358418266029958,0.7200705175986499,1.2558036555990337,-1.033099323343967,0.2962688758088698,-1.3436793975832841,0.6709008138624767,0.15777855740991814,0.16409513097770728,-0.6526633290670611,0.2555584920956282,1.9543773122148482,0.4156744492994112,-0.026096676124160396
2015-11-06,-1.381848354035542,-0.27253236047986135,-1.3818483540355444,-0.27253236047987645,-0.4231117314584916,1.4117164616510869,1.8256504694649607,-1.02537163705901,0.2700199020929348,-1.2706413994209103,0.7136789727987202,1.207253785305687,0.7162635825941478,-0.41130840396784585,0.287544871153169,1.8353556672132978,0.3802235112193801,-0.5961991495451978
2015-11-13,-1.3565366739346263,-0.2620057855888108,-1.3565366739346225,-0.2620057855888253,0.945951282966332,1.3419829502400906,1.7868860118053629,-1.0283744244343707,0.24322350347922225,-1.2430065862973578,0.6878865395001518,0.8648419044676624,1.0024028595536267,-0.528598458503379,0.43163910203355205,1.7435994388392524,0.35771299407230633,-0.5709517150110188
2015-11-20,-1.3385287165658393,-0.2515056535634543,-1.3385287165658353,-0.2515056535634682,-0.18873375094634195,1.5249776198752325,1.2233057497110857,-1.0488400269911753,0.21576210637708526,-1.2207499327587075,0.6625728498189498,0.7569099213145429,0.4359908225505252,-1.19265148859127,-0.13436485519719682,1.6607150415417773,0.33511052063290714,0.250724943632146
2015-11-27,-1.329665464614803,0.14804625280178885,-1.3296654646147983,0.1480462528017971,-0.2840115996799727,1.6736173252225524,0.9845457767767842,-1.1020163887383816,0.9061663959037297,-1.204996641412084,1.4473250247515266,0.5153965471103968,0.4826720881621702,-1.3874224444719252,-0.0665974682005711,1.585223158108369,0.05599913949209465,0.04627791984884124
2015-12-04,-1.559411327113146,-0.13391528575416908,-1.55941132711314,-0.13391528575417655,-0.3778071220772665,1.022779814769273,1.265362781873556,-2.072399831844608,0.4060865711113531,-1.1787288832812601,1.3861820568121863,0.8750655419697702,0.42425464762635273,-1.1845423366277013,-0.2750666807043577,1.6537473347601068,0.17931724982775132,0.3334739317645907
2015-12-11,-1.5463345614728614,-0.1310723974082193,-1.5463345614728552,-0.13107239740822657,1.9370267243056978,0.7013932585744785,1.1782080231781635,-1.975870704431115,0.3793380513032096,-1.1574616135414717,1.3291563842911136,-0.014778959643541359,0.11239240715084114,-1.6654748472540686,-0.37865139067837766,1.5780572977458691,0.16474381879546812,-0.1323055617133203
2015-12-18,-1.5469109046295249,-0.12823148092157144,-1.5469109046295098,-0.12823148092157857,1.0130125437420396,1.1948905100361797,1.4265290083777897,-1.8912296990814792,0.3522531739516503,-1.1423335121471412,1.2757100795639413,0.3374278946916115,0.1598073709585158,-1.801705848093046,-0.6383831228217784,1.50861429233422,0.1501084218617412,0.08927073173594903
2015-12-25,-1.5666029125320404,0.5882628146566344,-1.5666029125320324,0.588262814656667,-0.18266979658724283,0.8532711768816406,1.3918705710517187,-1.8167328187428209,0.07762235923604703,-1.1352913514013552,1.2617571509203682,0.691897602246437,1.0001915301093365,-1.7104913938234414,-0.41689905687143264,1.4444919929403657,-0.2794104191732726,0.3667357734898061
2016-01-01,-1.969381053222189,0.15551511589427078,-1.9693810532221785,0.1555151158942795,0.40863067181676627,1.1747751058317843,1.3383468917987777,-1.245877048765653,0.2971660628180152,-1.108417537874689,1.21237052952174,0.7882121249254002,0.5764601608802734,-1.69907865602535,-0.7163912720112412,1.622789423321806,-0.025935186029983907,-0.35084495027568463
2016-01-08,-1.9305221416156124,0.13820782755523672,-1.9305221416156015,0.13820782755524452,2.342404394427887,1.1106017369121417,0.9263405275118929,-1.1969992001211724,0.2628377334901363,-1.0856981921648718,1.1656409647111605,-0.05123666575210259,0.3367971497788137,-1.7625870882835861,-0.6617622207687119,1.547950871106547,-0.03487724073270822,-0.5539671023435109
2016-01-15,-1.9060835591189538,0.12073869940038824,-1.906083559118933,0.12073869940039514,2.223432943173963,1.322804171820982,0.9820541160237798,-1.1506857068884488,0.22640188535257127,-1.0680145601647435,1.1212627340603363,-0.6858326807260858,-0.24776650734180344,-1.7638298415742972,-0.7490135559851234,1.4791730875653055,-0.04386457409817871,-0.8200070291427164
2016-01-22,-1.8987533579138074,0.11231154377314041,-1.8987533579137947,0.11231154377314684,1.1649899564795052,1.5998397708185035,1.171991166372742,-1.106639660459353,0.1871377028711982,-1.0568622783536874,1.0805570207260293,-0.4915588260745682,-0.41009803702577596,-1.6531729564490807,-0.6751827023413945,1.4155589078988415,-0.05688493681735415,-0.445691371816579
2016-01-29,-1.9136915792931497,0.2928656625464001,-1.9136915792931355,0.29286566254641694,0.7103053622000225,1.5517496988542863,0.24074153157460393,-1.0646047574643707,0.15617376188876705,-1.0548618987370721,0.9815598885716474,-1.4506822359159766,-1.7124053670737707,-1.7058824166298618,-0.925692523892715,1.3563824562233742,-0.056635675772244674,-0.4385746396990674
2016-02-05,-2.2347329612457707,-0.11886202192612279,-2.2347329612457556,-0.11886202192613013,1.345404880917229,0.06990698187135799,0.21617244226353138,-2.396118753024516,-0.8733753829556414,-0.0748114182964656,1.7540883297593557,-1.9466570535661059,-1.7784353075658201,-2.0153291100114274,-1.1568383793045172,1.7486811597422949,0.4655679011319249,0.022896820280339764
2016-02-12,-2.102780927685197,-0.163571737486616,-2.1027809276851737,-0.163571737486627,1.6842894358135272,-0.5635227603309895,0.0019317370001814664,-2.2452615964410914,-0.9867775633030853,-0.04531566056233818,1.7009895483730286,-2.553787982841768,-2.102888936014793,-2.4111401462572184,-1.1869284581359991,1.6638250821073566,0.4425727902548115,0.45164634844717844
2016-02-19,-1.9880618663056528,-0.21332647174967923,-1.9880618663056404,-0.21332647174969516,0.6558799533638567,-0.2325371331242785,0.040686902653902984,-2.115198288638854,-1.1319166827554676,-0.01444251087897246,1.6558973316932182,-2.2606343282303123,-1.778646985948253,-2.3941844189916646,-1.176448733575291,1.5866841495126633,0.41962221111101394,0.8959410169153378
2016-02-26,-1.8870605276770607,0.08190225049663138,-1.8870605276770593,0.08190225049663793,0.4841591952950234,0.6683895416639413,-0.7478743628865508,-2.001345356267658,-0.3675128965563725,0.018069344995263744,1.5919683717443993,-2.1444048284065707,-1.9449617870062144,-2.4269936949246653,-1.4473164911614795,1.516030997708859,0.25509148061697395,0.4146327445525867
2016-03-04,-2.2073938829414077,-0.474740975801165,-2.2073938829413957,-0.4747409758012072,-0.13272650355498383,0.18261220165697165,-0.6396694578961889,-3.2108308779971906,-1.9311851798341146,0.7222409239303389,2.0995117302552173,-1.3938580928217115,-0.905482173455472,-2.07095792613181,-0.8938455288684148,1.01058409371311,-0.33093565702662847,1.3303528610552533
2016-03-11,-2.0726644741628197,-0.547910332689671,-2.0726644741628095,-0.5479103326897263,-0.20941895930273768,-0.494688685291379,-0.2803489599421565,-2.879817982212248,-1.8727693220160375,0.7277357652616847,2.047431399269426,-0.8074232859195558,-0.7411558150488404,-1.9048594153499407,-0.6861609369357169,0.9728008941507011,-0.33946772586534646,0.812149986185962
2016-03-18,-1.955384396656262,-0.6358216801698012,-1.9553843966562527,-0.6358216801698757,-0.7299413913973328,-1.1877663861129426,-1.1794421600183869,-2.62439224431484,-1.8181964808817865,0.7332763512757489,2.0103237526970807,-1.354405875103128,-1.321909957915275,-1.6797618320845247,-0.5455753970267004,0.9363779075488814,-0.34808868412336974,0.8458642297580887
2016-03-25,-1.851902327315454,-0.06175181389462749,-1.8519023273154458,-0.06175181389463516,-0.5784492356750008,-0.4588383345094395,-0.845561429814704,-2.4189041702113205,-2.070385728454981,0.7388635345923295,1.924608854889219,-1.1774173247290036,-1.2562014883714734,-1.694663937654832,-0.581906679897913,0.9011697101239692,-0.619947780773396,0.8093476973979455
2016-04-01,-1.6209584242735158,0.12919592206319228,-1.6209584242735087,0.1291959220632094,-0.9087557363684802,-1.3452623689806722,-1.8236047708664749,1.1455455736812734,2.1583754320045054,1.7657644424584904,2.6077373520375757,-1.81772935020587,-1.1556257463653894,-1.5774667366702866,-0.4280791912584039,1.2199325805404875,-0.16202686710859432,0.6453310609723615
2016-04-08,-1.5491929566399072,0.09369397043241913,-1.5491929566399008,0.09369397043243245,-0.45600786391129,-1.518841179623639,-1.988235757125254,1.1334401336122355,2.039970951138829,1.733980736125217,2.429541907080808,-2.097005378477118,-1.0102690703045845,-1.552829302067559,-0.4096623641917521,1.1728288501855781,-0.1698905268856698,1.0057631307323176
2016-04-15,-1.483242139476476,0.055651101828606976,-1.483242139476462,0.055651101828615566,-0.8171388980123703,-1.1905989563281336,-1.7787298507233862,1.121540656736991,1.9353832379100853,1.703429417128688,2.2801341281031444,-1.8417163975087296,-0.9765915878668627,-1.4898540484400689,-0.4361762289887418,1.1281210924915206,-0.17780739237168372,1.3819706761021278
2016-04-22,-1.4222882155889232,0.014354998661576922,-1.4222882155889174,0.014354998661579351,-0.9076093180859985,-0.9088867147210399,-1.5928229711571298,1.1098403636442862,1.8419682201882883,1.6740273513446724,2.1526064762817154,-1.156927579942881,-0.03906768951831586,-1.306655777913854,-0.2221437820147045,1.0855407677989712,-0.1857794907641463,1.5593614241819294
2016-04-29,-1.362655835563101,0.6342955422290516,-1.3626558355631113,0.6342955422291583,-0.4044015082841804,-2.0310372960749543,-2.344310631926002,1.0983327810310386,2.5954581248228474,1.6445407063886934,1.322412409753978,-1.410372399669089,0.04617266131733973,-1.2135307136910494,0.1421412730002508,1.0497859291430294,-0.7680780751408768,1.6978309779135865
2016-05-06,-1.265498443985145,0.692042192156185,-1.2654984439851402,0.6920421921563006,-0.6225361535568451,-1.5332021701632454,-1.9343544622994422,0.8084175291852788,2.1958347995713425,2.8759140196116526,2.28928202581006,-1.5411654683281466,0.3401094285749063,-1.2073849681807942,0.5618400690173708,0.8927767957023901,-0.9373242579382222,0.9248800659126785
2016-05-13,-1.2155436364220507,0.6697707186416706,-1.2155436364220458,0.6697707186417817,-0.5707080161752555,-1.1681451163257925,-2.1367241151876004,0.8084175291852993,2.101193537529324,2.6660921112443137,2.138564394722757,-1.8339572628083478,-0.015213860633757572,-1.5622148966579232,0.2328136037894438,0.8626454120239386,-0.9460661880007549,0.4788417563441025
2016-05-20,-1.1682804748087021,0.647906178663817,-1.1682804748086901,0.6479061786639239,-0.5552322324528324,-0.7473205946914798,-1.2100801184755692,0.8084175291852993,2.0156471994857,2.4914006223762364,2.008753314484506,-1.119045361810098,0.4994688645229052,-1.455593037828961,0.5145015756140168,0.8339831080728916,-0.9549289465313635,0.4176273759387062
2016-05-27,-1.123393999126697,1.3149123141692425,-1.1233939991266928,1.314912314169452,-1.0001089867233761,-0.6073525890207865,-1.3097956866340366,0.8084175291852788,2.8012635831243444,2.3427596708344884,1.5047167338704701,-1.0820297836421595,0.05916656941212553,-1.4328098241219935,0.2627031137634187,0.8068872762360989,-0.3806545497885707,-0.24114116349474674
2016-06-03,-0.7891526890551204,1.809363951705165,-0.789152689055125,1.80936395170544,-0.919034114684661,-1.4188407027444416,-1.6753009986171206,0.8183671368285913,2.5929203539836005,2.8402181119913235,2.027445663145702,-1.669577901890487,-0.7773786872163186,-1.4609089758762124,0.14289642840848168,-0.09449218643873203,-1.386135266012715,0.3308358957275682
2016-06-10,-0.7575336528674664,1.7543803425286486,-0.7575336528674633,1.7543803425289044,-0.1664595676776816,-1.0858866831633063,-1.940130768755326,0.8284747564841061,2.4197023973121166,2.615699905214214,1.9164138324239466,-1.9028860751799161,-0.639018371443435,-1.4860746715730686,-0.0807176614926576,-0.13279165564195458,-1.3673377725023144,0.4085475923587311
2016-06-17,-0.7265249726045474,1.7028984910238907,-0.7265249726045444,1.7028984910241285,0.32914112828476627,-1.3106899349235102,-1.4678722753488558,0.8387456988730363,2.2724498296151396,2.431145858306475,1.8177928756205357,-1.8865370097375977,-0.7952211493555249,-1.3905732210022934,0.12885034764724435,-0.17434870498678542,-1.3490165022442997,0.9686425955627929
2016-06-24,-0.6960334032211287,1.4357778518133224,-0.6960334032211096,1.435777851813518,1.6331589925763774,-0.6058810238992108,-1.6433127871069917,0.849185524768724,-0.20730462274538483,2.2756148801701643,1.1927750602259555,-2.0306142021481413,-0.5023447437713753,-1.3201712013252087,0.20637637281378912,-0.21998435898576485,-1.766374888483612,1.0171788755221407
2016-07-01,-0.2585237932369303,2.0080824285636902,-0.2585237932369292,2.0080824285639487,-0.7072428477130895,-0.4863601691054588,-2.1072680107235175,0.5698036373279975,-0.40217983110890576,2.305035650110276,1.3272238893186967,-2.3721143768921737,-0.6415072006687708,-1.5436288654563306,-0.05861373081276995,-0.11054628937670612,-1.596115581947696,1.7492070496577363
2016-07-08,-0.22548194002186517,1.9387877338267892,-0.2254819400218641,1.9387877338270258,-1.0171801670491634,-0.12078565660467462,-2.350703150810161,0.5872589308190073,-0.38983540600495686,2.1593395906258714,1.2744251096314851,-2.5798464975639335,-1.212053583110776,-1.978731769878032,-0.9144510911639057,-0.19424579454715277,-1.596435874667844,1.400702156460461
2016-07-15,-0.19065092575313372,1.8747301432224521,-0.19065092575313275,1.87473014322267,-1.1359852906897356,0.05234717489105452,-1.5051116870580283,0.6052230398877132,-0.3775702247872478,2.0333654751553074,1.22470326478621,-1.5512779860154233,-0.7261966009050934,-1.3645613194287014,0.03125047684807227,-0.3114831849768472,-1.596756305941168,1.2738427042931555
2016-07-22,-0.15351798741284117,1.86082558131707,-0.15351798741285902,1.8608255813172838,-1.2571172582811658,0.5570061000002329,-1.6457259898212868,0.6237305821348462,-0.3653786765633396,1.9228069634335316,1.1777568737186634,-1.6042752184096327,-0.5483537702714776,-1.4532006008529343,-0.34187806776049984,-0.5116014756826724,-1.560265976216851,0.624745594836947
2016-07-29,-0.11715432246327852,1.7638067201924519,-0.11715432246327781,1.763806720192649,-1.2860016349813839,-0.5283570625709303,-1.922905055282964,0.6428194743478058,-0.15097920791444358,1.8190488155742663,0.33845730902397453,-1.9456059298002104,-0.8672776333967174,-1.706663546464072,-0.9446605834028116,-0.5504024233812904,-1.3498569387641837,0.9904895283125753
2016-08-05,0.04500872234262467,1.8646082349949276,0.04500872234262437,1.8646082349951296,-1.365832051397295,-0.137801059477752,-1.361683518848337,0.3374228755153869,-0.3532552718941611,2.3571242666672485,1.1182776338213039,-1.362494407600511,0.2120240866063754,-1.288386396184314,0.9698101834418505,-4.217665880082226,-3.1744240233401673,1.4509887434731294
2016-08-12,0.09172270663139272,1.823774047203163,0.09172270663139205,1.8237740472033541,-1.3193718783979296,-0.3966515383379762,-1.3829983548834777,0.344481627884286,-0.34894269771612846,2.195933129675097,1.076523436619756,-1.6057362476586674,-0.8770350690073575,-1.5483573248278781,0.12988089567936442,-3.655443009381925,-2.8731135559259,1.7225216968274122
2016-08-19,0.14441197939074235,1.7848992307629297,0.14441197939074113,1.7848992307631106,-1.3318646591192855,-1.0803250609225388,-1.21288168483331,0.3515991062283229,-0.3446443361918156,2.058151341259,1.0366231793877354,-1.2769774756895613,-0.5007333110987764,-1.3988189358177883,0.45942748372342596,-3.2603419066604022,-2.6370729857232895,1.804054356217035
2016-08-26,0.20539221477684852,1.3098360065027819,0.20539221477682212,1.309836006502911,-0.8114590567861821,-0.470330183969244,-0.9749348526341692,0.3587769863473824,-0.3446443361918156,1.9383183456696331,0.45708333067962237,-1.0792938621059958,0.403317278008599,-1.5240762184983663,0.2320278213302112,-2.9623071159088767,-1.7749634823363094,1.1596737909113544
2016-09-02,0.09336257233906613,1.1306392526728706,0.09336257233905228,1.1306392526729792,-1.1546362294125734,-0.2902211448529337,-1.0149461107116409,1.8349132063435178,0.656859833575278,2.362119818470113,1.258280452220451,-1.1126952772974112,0.6351109616239853,-1.3788970053373826,0.6380107941922989,-2.060358294612293,-1.232782625736224,1.0687730971106946
2016-09-09,0.14634764427641395,1.0956931406541015,0.1463476442764122,1.095693140654204,0.12522386204788016,-0.598969337562196,-0.8229565796379422,1.7412091043650817,0.6287700861672398,2.205540839119973,1.2235855414864096,-0.8088526355112786,1.0723749070549367,-0.9795860027657479,1.3542337144842502,-1.9592379435099738,-1.1865643050300652,0.9145214719466515
2016-09-16,0.20775101523327957,1.0621927199638583,0.2077510152332767,1.0621927199639556,-0.34147332759451343,-0.17641002584260615,-0.7143379682610153,1.6566808444727281,0.6009872518344763,2.0714195465588494,1.1927111320438237,-0.6630379192508358,1.4133798353528362,-0.7142100986161951,1.7117352317733547,-1.8686139403530821,-1.1428252795570824,0.312066664074688
2016-09-23,0.2814866893698165,0.5140359317629835,0.28148668936981186,0.5140359317630304,-1.0282040638151846,-0.5268371371821807,-1.22717989301014,1.5797728995989677,0.7787140543011153,1.9546326648277452,0.9642411816438451,-0.9401366731312937,1.493948083472849,-1.067811488824629,1.4413126435520858,-1.7866783388601188,-1.2389661728670052,0.011614611218366398
2016-09-30,0.6903585028470334,0.7279910830222354,0.6903585028470214,0.727991083022303,-0.7587293966096903,-0.5332615641276516,-1.3676966790431633,1.5123034764450065,0.7482395443064451,2.305342250520644,1.8249184639551561,-0.982601887638591,1.7528810764834002,-1.1296712198810113,2.2916496034438856,-1.5341751543694986,-1.0855425747000322,-0.544757128441463
2016-10-07,0.7314188553354376,0.6974006492567577,0.7314188553354073,0.6974006492568239,-0.6935544795177504,0.052352297195909024,-0.9361188380265127,1.4499230038133641,0.7183733309151128,2.1595012809343674,1.7746334334546787,-0.44826873887604496,1.2217244259666424,-0.75240869919222,1.5828834029158318,-1.4707902148102059,-1.0740644510230457,-1.3560204412922985
2016-10-14,0.7758552336344403,0.6672285405968675,0.7758552336344424,0.6672285405969325,-0.0696507534422574,0.8789816196550696,-0.7862529075515319,1.391933503439216,0.6890340081247389,2.033720764705923,1.733893138401182,-0.15435433643506216,1.6166950241378515,-0.4085887811739629,2.326152138360992,-1.4119436113120152,-1.0716858792508288,-1.0968983047217526
2016-10-21,0.8242681217754789,0.638457959471712,0.8242681217754617,0.638457959471775,-0.7251509045747586,1.2354782035144765,-0.9848768800489308,1.3377619853346039,0.6601433079121328,1.9236219454726002,1.6722932083260678,-0.36915122862796634,1.758470593922051,-0.7076944034370461,2.2643198706530723,-1.3570381794974522,-1.0311587505029787,-1.0323004281200316
2016-10-28,0.8774198002650405,0.47674612288239065,0.8774198002650395,0.47674612288243856,-0.052848446690798696,1.0114442057286475,-0.7166915465899334,1.2869328096292165,0.8431503295504494,1.8260709456838236,0.6776538992934613,0.13718462404999396,1.6455097445215778,-0.10270841138501419,2.306650243959995,-1.3055793489326044,1.0754105323082033,-0.6630464441428279
2016-11-04,1.2175358278355586,0.6344083385248279,1.2175358278355306,0.6344083385248936,1.389782875389486,0.31972368031529413,-0.7667430882209203,2.973991365206886,2.362075011333404,2.218707222015641,1.8259307025635152,-0.10985983518821095,1.6509578088049162,-0.1182136833708209,2.6227821547927186,-1.3362662441619189,0.9939169694533897,-0.6518200961990859
2016-11-11,1.245893577555002,0.6047405715613678,1.2458935775549724,0.6047405715614329,-0.5367986873734266,1.3147147377161628,-0.07519452337719003,2.69773443064887,2.2013807038141304,2.0877246976537847,1.7673729934582714,1.462414497552508,2.715597925024774,1.497506232689285,3.7651744751203458,-1.2856711096499331,0.9937843122883729,-0.9547147200559902
2016-11-18,1.2755461906843644,0.575183186171639,1.2755461906843528,0.5751831861717035,-0.8297410873822012,2.589096730498893,0.6791743322599793,2.4781443110320316,2.0639991400012163,1.9736876789387392,1.7174799509705276,2.2493996528548874,2.989274531035131,1.7987926555617213,3.650969129676435,-1.2379966240378364,0.9936516814990047,-0.8326905742123687
2016-11-25,1.3066069814178745,0.6980185085935547,1.3066069814178416,0.698018508593634,-0.929147865652123,2.634216687250881,0.8338446744975716,2.297621663923919,1.0944860931267004,1.8731455981144856,0.6670657828220985,2.270989873159851,2.8458465290651653,1.6268700917429149,2.9807792457939772,-1.19290916469189,0.40485455074237225,-1.1717652603240447
2016-12-02,1.4360745211848278,0.7540780340375608,1.436074521184792,0.7540780340376493,-0.5131465502391731,2.140707570029093,0.9589943412701831,2.921050060575097,1.9008298445419336,2.5803046164460217,2.8314732098389888,2.379134086222978,2.5313786119296324,1.9899966123601487,2.5718856418646387,-1.3475501301331738,0.20180345221625426,-1.4944568911840928
2016-12-09,1.4203837917373274,0.7234902640947182,1.4203837917372926,0.7234902640948065,-1.0302042936047906,2.375836445401671,1.0843318891851386,2.660785057630603,1.7993093791190669,2.399010098823395,2.621870089002949,2.5109837067762264,2.4540900086001027,2.1493965983386123,2.2896618540280187,-1.2938105840416227,0.21664560481159964,-1.131292662800771
2016-12-16,1.4050255237964895,0.6934566651189725,1.405025523796417,0.693456665119061,-0.8883378715416649,2.794711816979915,2.13553626523781,2.4520048797110117,1.7083488233738577,2.246810326406868,2.449987868757238,2.803438542163304,2.792085434780677,2.087740329562245,2.4718043711250215,-1.2432770347276334,0.23176409350841462,-2.054900717388346
2016-12-23,1.3899869141615842,0.3830894909540465,1.389986914161551,0.3830894909540956,-1.038420673959345,2.5956691727014585,1.4494466772604682,2.2792369960117247,1.6268484792623996,2.116580696758342,1.4921322691147136,2.493028975955948,2.515937058793827,2.0884540587841154,2.4087573917174248,-1.1955636766400184,0.07609556487749647,-2.0624756138544234
2016-12-30,1.3416668029690484,0.35629184666321095,1.3416668029689989,0.356291846663258,-0.4078073768121931,2.2026123873749595,1.1336413942363637,2.130927537018756,1.5517407437770427,2.0034645273780534,1.4423045364613682,2.0841435981557757,1.825610930795823,1.5543092762269577,1.6651754548291668,-1.149369845678425,0.0900129070468124,-1.3820076601740363
2017-01-06,2.7702601883284896,1.4650099811378918,2.770260188328436,1.4650099811380843,-1.042098812012516,2.0269523815314363,0.9819029204063828,1.6215013429426801,1.0258598384188031,2.593558480055736,3.2749929832220146,1.9087493848858366,1.5119329785793754,1.2297533421784157,1.1448467192322553,-1.0110188958765662,0.21401219963263204,-1.063571078056857
2017-01-13,2.54013726684918,1.4094913200941679,2.5401372668491202,1.4094913200943526,-1.0696057010065478,1.5747107693536166,0.7852913741919495,1.5470366079342672,0.9876543209878887,2.414619458676473,2.976491123582346,1.7678674231296583,1.5401307476464774,1.1626895465011104,1.3044015151467487,-0.973092231135547,0.22674524571241927,-1.2008633789767527
2017-01-20,2.352133835490465,1.3581271594826296,2.352133835490429,1.3581271594828082,-0.9568781141754513,1.3840911268225213,1.016847722893251,1.4785905160449029,0.9508682612600577,2.264446948284394,2.743304486677383,1.9364697541345874,1.3844768727798207,1.7015415181981712,1.2121575386341565,-0.936528702919664,0.23967068574595138,-1.3179497464876748
2017-01-27,2.194369665766365,1.1001480884900594,2.194369665766335,1.1001480884902048,-1.183031573049029,1.2883046201498596,0.8796816161914403,1.4152760812341476,-0.34030457671174297,2.1360905029052946,1.7615355295026043,1.8683201870683863,1.506175338842121,1.6040451822220718,1.1657540253253225,-0.9011813091992764,0.33752597237566195,-1.5133860049190675
2017-02-03,2.9928960733618757,2.0301341428551147,2.992896073361855,2.0301341428553785,-1.0576030981794753,1.0098341261407078,1.0678602989589863,1.2339519054727008,-0.5240829489629082,2.3964944601548543,2.6766156924220676,1.7741524202155565,0.6315733245403025,1.6117416019427826,0.17052048546346626,-1.139310430073517,0.039992467509782526,-0.9795416595422647
2017-02-10,2.7164466192134205,1.9503809339562732,2.716446619213369,1.950380933956525,-1.1183237528092989,1.3012675189808112,0.8635173316943986,1.188496862404256,-0.5479152062375481,2.2445016562716598,2.4798804417048217,1.4714690901353216,-0.03578764404696611,1.1495257113034663,-0.32580215809247265,-1.0997774323929486,0.06918867206220687,-0.39855326882671427
2017-02-17,2.4967141140339884,1.881651460270934,2.496714114033966,1.8816514602711782,-0.8819372188919857,1.3039788075944476,0.9405782897758806,1.1455480470250605,-0.5727615482557276,2.114419497699783,2.316382547342175,1.4360896650372166,-0.08558545288155515,1.1116838334022787,-0.2217803653568395,-1.0623613495985051,0.09984264216381325,-0.14446913484084142
